id,Exited
165034,0.027560425253738773
165035,0.7269567851353056
165036,0.03345263391604223
165037,0.26346823092625393
165038,0.3588168515712359
165039,0.05117065542789193
165040,0.04292165038086295
165041,0.08265112893322195
165042,0.5570672566168495
165043,0.019772579833896353
165044,0.11253425469181277
165045,0.02202907018278198
165046,0.009657065597415405
165047,0.20649997655650787
165048,0.6148925489692184
165049,0.05509876337556925
165050,0.08062277000170823
165051,0.3302266233563749
165052,0.042228991814614286
165053,0.08986621612527422
165054,0.033736052816276035
165055,0.08921579231911708
165056,0.26079589697949607
165057,0.003932627923582347
165058,0.465362165770008
165059,0.13914603986836738
165060,0.9682449826399673
165061,0.45135488258962136
165062,0.17794507380945362
165063,0.41480818046027845
165064,0.03514841554962245
165065,0.043482847941345514
165066,0.1674648713031876
165067,0.12481255927168276
165068,0.03580971342849619
165069,0.007458403436160872
165070,0.7513115856825103
165071,0.030637488244170803
165072,0.11368562834059813
165073,0.8462808129546225
165074,0.5546204041457168
165075,0.20852233843992143
165076,0.13902135743161712
165077,0.0027100240751039835
165078,0.3169331715723082
165079,0.18892392734345803
165080,0.006908245055792052
165081,0.03921106686463321
165082,0.001474680671974009
165083,0.4281789676220889
165084,0.08700406215568907
165085,0.003846794760445326
165086,0.015466691624367942
165087,0.5304412497956412
165088,0.018205490263043706
165089,0.10514701349675602
165090,0.10756986917532453
165091,0.01293228547469568
165092,0.02625843390063978
165093,0.15320300662287567
165094,0.009243539953818308
165095,0.08576390098012562
165096,0.26889959198594615
165097,0.18158152588137594
165098,0.026479086860087393
165099,0.00841258795751248
165100,0.8676064314710095
165101,0.055509444494263115
165102,0.04025265817520892
165103,0.013224490128828223
165104,0.20133479587249317
165105,0.5210928035343524
165106,0.37601833289209746
165107,0.11180073062408645
165108,0.015083792952466672
165109,0.33030598631651076
165110,0.10209450639096153
165111,0.04752154180179803
165112,0.056806833725945804
165113,0.024157979286368605
165114,0.007182749996411009
165115,0.031003892693180254
165116,0.33484543771428066
165117,0.03171917576825159
165118,0.3057645228530822
165119,0.0915617930699312
165120,0.07255563373653472
165121,0.26949479951412675
165122,0.28525499545287275
165123,0.0582582325173008
165124,0.19557478618854832
165125,0.030013508925251127
165126,0.04587211659819578
165127,0.01017572002160742
165128,0.010089886858470398
165129,0.007597192513143904
165130,0.9417794244149656
165131,0.039773109012380264
165132,0.24596180308533824
165133,0.12725740369880761
165134,0.016674820172508365
165135,0.05385877966042862
165136,0.0028476855116166375
